key,page,name,from_kind,to_kind,source,rule,reason
K1:02FXP10O2U,Interleukin-12 Human Recombinant,rhil-12,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:31Z82G8ME1
K1:02KSI6Z9AK,Thyrotrophin,recombinant human thyrotropin,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:AVX3D5A4LM
K1:02KSI6Z9AK,Thyrotrophin,rhtsh,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:AVX3D5A4LM
K1:02KSI6Z9AK,Thyrotrophin,THYROID STIMULATING HORMONE (PORCINE),salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:030PYR8953,Ropinirole,requip tablets,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:030PYR8953,Ropinirole,Ropinirole Hydrochloride / Requip / Requip Xl,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:039LU44I5M,Floxuridine,fluorouracil,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:U3P01618RT
K1:03J11K103C,Algeldrate,Aluminium hydroxide gel,salt,drop,chembl,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:03J11K103C,Algeldrate,Aluminum hydroxide gel,salt,drop,chembl,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate anhydrous,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate ansyr plastic syringe,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate component of colonaid,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate component of di-atro,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate component of enlon-plus,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate component of logen,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate component of lomanate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate component of lomotil,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate component of lonox,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate component of lo-trol,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate component of low-quel,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate component of motofen,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate hydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate lifeshield abboject syringe,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),Atropine sulfate monohydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),atropine eye drops,common,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),atropine sulphate,salt,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:3Y03IC177D, K1:PX44XO846X, K1:V3203SI72M"
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),ATROPINE SULFATE INJECTION,salt,brand,existing,S18-1d-FORM-STRING-IS-A-PRODUCT,a dosage-form string a register records as a product name
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),"ATROPINE INJECTION, 2 MG",salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),"ATROPINE SULFATE INJECTION USP, 0.5 MG/0.7 ML",salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:03J5ZE7KA5,Atropine Sulfate (Muscarinic acetylcholine receptor M1),"ATROPINE SULFATE INJECTION USP, 1 MG/0.7 ML",salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:03QB156W6I,Temocillin,BRL 17421 [AS SODIUM],salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:03V657ZD3V,Methacholine,Provocholine Inhalation Solution,salt,brand,existing,S18-1d-FORM-STRING-IS-A-PRODUCT,a dosage-form string a register records as a product name
K1:03V657ZD3V,Methacholine,Provocholine / Provocholine Inhalation Solution,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:03Z3I85RNE,Bos Taurus Spinal Cord,SACRAL DROPS,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:03Z3I85RNE,Bos Taurus Spinal Cord,SPINAL CORD DROPS,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:03Z3I85RNE,Bos Taurus Spinal Cord,THORACIC SPINAL CORD DROPS,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:04079A1RDZ,Cytarabine,Cytosine arabinoside hydrochloride,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:04079A1RDZ,Cytarabine,cpx-351,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:ZS7284E0ZP
K1:04079A1RDZ,Cytarabine,cytosine arabinoside,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:Y73692GHI4
K1:04079A1RDZ,Cytarabine,da,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:15UQ94PT4P, K1:ZS7284E0ZP"
K1:04201GDN4R,Mometasone Furoate,Mometasone furoate anhydrous,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:04201GDN4R,Mometasone Furoate,Mometasone furoate hydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:04201GDN4R,Mometasone Furoate,Mometasone furoate monohydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:04201GDN4R,Mometasone Furoate,gsp301 nasal spray,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:04201GDN4R,Mometasone Furoate,mf,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:9100L32L2N
K1:04201GDN4R,Mometasone Furoate,mf/f,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K2:BPZSYCZIITTYBL-UHFFFAOYSA-N
K1:04201GDN4R,Mometasone Furoate,mometasone furoate nasal spray,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:04201GDN4R,Mometasone Furoate,mometasone nasal spray,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:04201GDN4R,Mometasone Furoate,nasonex nasal spray,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:046O35D44R,Prilocaine,emla cream,salt,brand,open-targets,S18-1d-FORM-STRING-IS-A-PRODUCT,a dosage-form string a register records as a product name
K1:046O35D44R,Prilocaine,Citanest hydrochloride,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:046O35D44R,Prilocaine,L-67 HYDROCHLORIDE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:046O35D44R,Prilocaine,Propitocaine hydrochloride,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:046O35D44R,Prilocaine,Citanest / Citanest Plain / Prilocaine Hydrochloride / Citanest Plain Dental,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:048L81261F,Dexrazoxane,ADR-529 HYDROCHLORIDE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:048L81261F,Dexrazoxane,ICRF-187 HYDROCHLORIDE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:048L81261F,Dexrazoxane,Razoxane (+)-form hydrochloride,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:048L81261F,Dexrazoxane,"Razoxane hydrochloride, (s)-",salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:048L81261F,Dexrazoxane,DEXRAZOXANE FOR INJECTION,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:048L81261F,Dexrazoxane,Dexrazoxane Hydrochloride / Zinecard / Totect,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:04Q9AIZ7NO,Pemetrexed,pem,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:0AWH8BFG9A, K1:DPT0O3T46P"
K1:04Q9AIZ7NO,Pemetrexed,LY-231514 DISODIUM SALT,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:04Q9AIZ7NO,Pemetrexed,LY231514 DISODIUM SALT,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:04Q9AIZ7NO,Pemetrexed,pemetrexed disodium for injection,salt,brand,open-targets,S18-1d-FORM-STRING-IS-A-PRODUCT,a dosage-form string a register records as a product name
K1:04Q9AIZ7NO,Pemetrexed,Pemetrexed diacid monohydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:04Q9AIZ7NO,Pemetrexed,Pemetrexed sodium hemipentahydrate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:04Y7590D77,Isoleucine,intravenous lipid emulsion,common,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:050QZ2EDK7,Sus Scrofa Pineal Gland,PINEAL DROPS,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:05456MVL7T,Radium Cation,Radium Bromide,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:05780F90V3,"1-PHENETHYLAMINE, (-)-",Phenethylamine Hydrochloride,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:0578K3ELIO,Aceclidine,3-quinuclidinol acetate (ester),salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:0578K3ELIO,Aceclidine,3-quinuclidinol dl-form acetate (ester),salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:0578K3ELIO,Aceclidine,aceclidine ophthalmic solution,salt,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:057D10I8S8,Ezatiostat,TLK-199 HYDROCHLORIDE,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:059QF0KO0R,Aqua,Sterile water for injection,salt,brand,chembl,S18-1d-FORM-STRING-IS-A-PRODUCT,a dosage-form string a register records as a product name
K1:059QF0KO0R,Aqua,"Water,bacteriostatic injection",salt,drop,chembl,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:059QF0KO0R,Aqua,Water for injection,salt,brand,chembl,S18-1d-FORM-STRING-IS-A-PRODUCT,a dosage-form string a register records as a product name
K1:059QF0KO0R,Aqua,HYDROXIDE IONS,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:059QF0KO0R,Aqua,Sterile Water For Injection in Plastic Container,salt,brand,existing,S18-1d-FORM-STRING-IS-A-PRODUCT,a dosage-form string a register records as a product name
K1:059QF0KO0R,Aqua,Bacteriostatic Water For Injection in Plastic Container,salt,brand,existing,S18-1d-FORM-STRING-IS-A-PRODUCT,a dosage-form string a register records as a product name
K1:059QF0KO0R,Aqua,Sterile Water For Injection in Plastic Container / Bacteriostatic Water For Injection in Plastic Container,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:05JZI7B19X,Carboxymethylcellulose,HYDROCOLLOID,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:05JZI7B19X,Carboxymethylcellulose,CARBOXYMETHYLCELLULOSE SODUIM,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:05JZI7B19X,Carboxymethylcellulose,MEDCLOT HEMOSTATIC DRESSING,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:05JZI7B19X,Carboxymethylcellulose,Carboxymethylcellulose Sodium 0.5%,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:05JZI7B19X,Carboxymethylcellulose,Rugby Carboxymethylcellulose Sodium 0.5% Eye Drops,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:05JZI7B19X,Carboxymethylcellulose,Calcium carboxy methyl cellulose,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:05JZI7B19X,Carboxymethylcellulose,Calcium carboxymethyl cellulose,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:05JZI7B19X,Carboxymethylcellulose,Carmellose calcium,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:05JZI7B19X,Carboxymethylcellulose,Intrasite gel,salt,drop,chembl,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:05V02F2KDG,Rosiglitazone,metformin,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:9100L32L2N, K1:FB4Q52I9K2, K1:YEI21W005Y"
K1:05V02F2KDG,Rosiglitazone,thiazolidinediones,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:X4OV71U42S
K1:05V02F2KDG,Rosiglitazone,tzd,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:AA68LXK93C, K1:X4OV71U42S"
K1:05V02F2KDG,Rosiglitazone,tzds,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:X4OV71U42S
K1:05V02F2KDG,Rosiglitazone,Rosiglitazone maleate component of avandamet,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:05V02F2KDG,Rosiglitazone,Rosiglitazone maleate component of avandaryl,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:05V02F2KDG,Rosiglitazone,Rosiglitzazone maleate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:060B6580LL,Iodoalphionic Acid,Sodium iodoalphionate,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:0619F35CGV,Tetracaine,Tetracaine hydrochloride component of kovanaze,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:0619F35CGV,Tetracaine,kovacaine mist,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,a registry-derived name that is the recorded name of K1:8VLN5B44ZY
K1:0619F35CGV,Tetracaine,lidocaine/tetracaine patch,common,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:0619F35CGV,Tetracaine,synera patch,common,drop,open-targets,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:0619F35CGV,Tetracaine,Tetracaine Hydrochloride / Painless Tattoo 3 / Blt 3 / Numfast Tetracaine Green / Neuromed Topical Analgesic,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:068X84E056,Pramocaine,Pramoxine hcl,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:068X84E056,Pramocaine,Pramoxine hydrochloride component of epifoam,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:068X84E056,Pramocaine,Pramoxine hydrochloride component of pramosone,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:068X84E056,Pramocaine,Pramoxine hydrochloride component of proctofoam hc,salt,common,chembl,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:068X84E056,Pramocaine,Pramoxine Hydrochloride Anorectal,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:068X84E056,Pramocaine,Prequel Anti-Itch Solution Medicated Calming,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:068X84E056,Pramocaine,PRAMOXINE HCI,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:068X84E056,Pramocaine,MEDICATED CALMING LOTION,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:068X84E056,Pramocaine,PRAMOXINE HYDROCHLORIDE LOTION,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
K1:068X84E056,Pramocaine,Anti Itch Soothing 1 Pramoxine Hydrochloride,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:068X84E056,Pramocaine,Anti-Itch Soothing Wipes 1 Pramoxine Hydrochloride,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:068X84E056,Pramocaine,PRAMOXINE HCL 1%,salt,common,existing,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:069647RPT5,Antimony Cation (3+),antimony,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:75G4TW236W, K1:9IT35J3UV3, K1:CQN5KB2U1M"
K1:069647RPT5,Antimony Cation (3+),glucantime,common,drop,open-targets,S18-1a-REGISTRY-NAME-OF-ANOTHER-PAGE,"a registry-derived name that is the recorded name of K1:2QH3L1MO19, K1:75G4TW236W, K1:9IT35J3UV3"
K1:069647RPT5,Antimony Cation (3+),meglumine antimoniate,salt,common,open-targets,S18-1c-NOT-A-SALT-FORM,not this record's own name plus a counter-ion
K1:06KB629TKV,Tolnaftate,Tolnaftate Cream 1% Antifungal,salt,drop,existing,S18-1d-FORM-STRING-NO-PRODUCT,a dosage-form string no register records as a product name
